transaction_id,customer_id,amount,mean_amount,std_amount,amount_zscore,is_unusual_amount,hour_anomaly,velocity_1h,velocity_24h,is_legitimate_unusual,status,scenario_id,claimed_merchant,actual_recipient_identity,identity_similarity_score,is_identity_mismatch,recipient_account_age_days,is_new_recipient,is_merchant_verified
TXN-00196,CUST-018,2182.44,2138.6,376.94,0.1163,0,1,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00255,CUST-022,2188.08,2389.46,702.77,-0.2866,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00373,CUST-033,2412.74,2149.38,762.79,0.3453,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00399,CUST-035,2062.69,2282.37,379.29,-0.5792,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00389,CUST-034,3259.32,2681.08,396.2,1.4595,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00437,CUST-038,1199.74,517.98,595.49,1.1449,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00372,CUST-033,2309.72,2149.38,762.79,0.2102,0,0,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00461,CUST-040,803.82,1196.19,439.79,-0.8922,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00163,CUST-015,3253.97,2211.54,690.0,1.5108,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00134,CUST-012,1599.58,1425.45,246.65,0.706,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00332,CUST-029,2762.95,2883.75,745.7,-0.162,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00343,CUST-030,1794.63,1721.51,178.31,0.4101,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00300,CUST-026,1742.51,1586.91,417.61,0.3726,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00252,CUST-022,2663.44,2389.46,702.77,0.3899,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00326,CUST-029,2756.83,2883.75,745.7,-0.1702,0,1,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00100,CUST-009,3339.1,2713.63,353.14,1.7712,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00551,CUST-048,3545.03,2815.92,694.09,1.0505,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00582,CUST-050,160.18,505.39,373.3,-0.9248,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00264,CUST-023,1729.91,1991.02,369.34,-0.707,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00469,CUST-041,2035.83,1940.53,270.1,0.3528,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00505,CUST-044,954.46,1506.55,337.51,-1.6358,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00301,CUST-026,1479.32,1586.91,417.61,-0.2576,0,1,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00108,CUST-010,2279.0,2153.16,641.15,0.1963,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00232,CUST-021,554.53,1048.3,798.28,-0.6185,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00349,CUST-031,461.5,644.81,714.61,-0.2565,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00111,CUST-010,1681.24,2153.16,641.15,-0.7361,0,1,0,1,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00375,CUST-033,3087.01,2149.38,762.79,1.2292,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00318,CUST-028,1852.21,2022.43,206.99,-0.8224,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00458,CUST-040,1377.07,1196.19,439.79,0.4113,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00577,CUST-050,831.95,505.39,373.3,0.8748,0,1,0,1,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00374,CUST-033,2088.82,2149.38,762.79,-0.0794,0,0,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00384,CUST-034,2222.04,2681.08,396.2,-1.1586,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00417,CUST-037,1827.84,1345.21,511.82,0.943,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00559,CUST-049,1519.66,1703.4,705.26,-0.2605,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00206,CUST-019,1569.34,1162.2,272.64,1.4933,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00131,CUST-012,1371.76,1425.45,246.65,-0.2177,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00427,CUST-038,1027.21,517.98,595.49,0.8551,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00073,CUST-007,1154.27,1161.3,130.42,-0.0539,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00287,CUST-025,3434.49,2377.19,638.02,1.6572,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00515,CUST-044,1664.37,1506.55,337.51,0.4676,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00123,CUST-011,2075.9,1450.32,417.39,1.4988,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00367,CUST-032,2500.68,2540.06,784.59,-0.0502,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00211,CUST-019,1011.53,1162.2,272.64,-0.5526,0,1,0,1,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00116,CUST-011,1611.49,1450.32,417.39,0.3861,0,1,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00507,CUST-044,1576.7,1506.55,337.51,0.2078,0,1,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00339,CUST-030,1848.91,1721.51,178.31,0.7145,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00242,CUST-022,2256.26,2389.46,702.77,-0.1895,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00517,CUST-045,1800.73,978.98,475.4,1.7285,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00238,CUST-021,2125.09,1048.3,798.28,1.3489,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00062,CUST-006,694.38,755.53,365.95,-0.1671,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00518,CUST-045,251.11,978.98,475.4,-1.5311,0,0,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00386,CUST-034,2416.29,2681.08,396.2,-0.6683,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00224,CUST-020,2535.32,2367.53,399.9,0.4196,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00079,CUST-008,3125.66,2932.79,364.97,0.5285,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00295,CUST-026,1846.68,1586.91,417.61,0.622,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00379,CUST-033,1114.61,2149.38,762.79,-1.3566,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00266,CUST-023,2023.64,1991.02,369.34,0.0883,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00304,CUST-027,1936.75,2404.91,455.38,-1.0281,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00149,CUST-014,50.0,1448.64,792.67,-1.7645,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00411,CUST-036,3177.94,2749.04,416.04,1.0309,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00472,CUST-041,1777.0,1940.53,270.1,-0.6054,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00125,CUST-012,1384.61,1425.45,246.65,-0.1656,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00168,CUST-015,2982.38,2211.54,690.0,1.1172,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00542,CUST-047,888.91,744.77,556.5,0.259,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00268,CUST-024,127.65,1128.54,487.26,-2.0541,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00499,CUST-043,1634.71,1667.56,610.35,-0.0538,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00369,CUST-032,3328.41,2540.06,784.59,1.0048,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00180,CUST-016,2834.55,2554.51,663.53,0.422,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00292,CUST-025,2701.44,2377.19,638.02,0.5082,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00579,CUST-050,552.61,505.39,373.3,0.1265,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00583,CUST-050,685.33,505.39,373.3,0.482,0,1,1,1,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00581,CUST-050,60.89,505.39,373.3,-1.1907,0,1,2,2,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00330,CUST-029,2638.64,2883.75,745.7,-0.3287,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00170,CUST-016,2786.71,2554.51,663.53,0.3499,0,0,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00557,CUST-048,2825.27,2815.92,694.09,0.0135,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00305,CUST-027,2754.69,2404.91,455.38,0.7681,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00571,CUST-049,3077.98,1703.4,705.26,1.949,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00155,CUST-014,2826.38,1448.64,792.67,1.7381,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00570,CUST-049,1256.68,1703.4,705.26,-0.6334,0,1,0,1,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00420,CUST-037,1528.34,1345.21,511.82,0.3578,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00121,CUST-011,1027.84,1450.32,417.39,-1.0122,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00536,CUST-047,291.98,744.77,556.5,-0.8136,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00544,CUST-047,845.45,744.77,556.5,0.1809,0,1,1,1,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00352,CUST-031,1280.29,644.81,714.61,0.8893,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00260,CUST-023,1767.04,1991.02,369.34,-0.6064,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00360,CUST-031,327.61,644.81,714.61,-0.4439,0,0,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00442,CUST-039,3131.96,2763.55,701.74,0.525,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00522,CUST-045,1176.24,978.98,475.4,0.4149,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00281,CUST-025,2168.42,2377.19,638.02,-0.3272,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00394,CUST-034,2498.47,2681.08,396.2,-0.4609,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00181,CUST-017,50.0,1027.46,760.04,-1.2861,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00059,CUST-006,992.63,755.53,365.95,0.6479,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00441,CUST-039,2283.84,2763.55,701.74,-0.6836,0,1,0,1,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00412,CUST-037,1688.29,1345.21,511.82,0.6703,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00483,CUST-042,50.0,735.81,561.29,-1.2218,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00018,CUST-002,1076.7,717.35,395.35,0.9089,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00269,CUST-024,1438.22,1128.54,487.26,0.6356,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00320,CUST-028,1861.31,2022.43,206.99,-0.7784,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00387,CUST-034,2637.26,2681.08,396.2,-0.1106,0,0,0,1,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00453,CUST-039,1480.72,2763.55,701.74,-1.8281,0,0,0,1,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00584,CUST-050,599.78,505.39,373.3,0.2529,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00084,CUST-008,3553.5,2932.79,364.97,1.7007,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00067,CUST-006,213.81,755.53,365.95,-1.4803,0,1,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00077,CUST-007,968.11,1161.3,130.42,-1.4813,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00239,CUST-021,212.2,1048.3,798.28,-1.0474,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00133,CUST-012,1505.09,1425.45,246.65,0.3229,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00240,CUST-021,776.07,1048.3,798.28,-0.341,0,1,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00005,CUST-001,2345.26,2353.88,271.42,-0.0318,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00057,CUST-005,2397.94,2245.35,338.18,0.4512,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00317,CUST-028,2267.57,2022.43,206.99,1.1843,0,0,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00455,CUST-040,1628.32,1196.19,439.79,0.9826,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00223,CUST-020,1950.25,2367.53,399.9,-1.0435,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00480,CUST-042,1378.43,735.81,561.29,1.1449,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00205,CUST-019,726.58,1162.2,272.64,-1.5978,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00262,CUST-023,1957.75,1991.02,369.34,-0.0901,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00249,CUST-022,2726.52,2389.46,702.77,0.4796,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00017,CUST-002,249.33,717.35,395.35,-1.1838,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00457,CUST-040,1687.24,1196.19,439.79,1.1166,0,1,0,1,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00568,CUST-049,1963.17,1703.4,705.26,0.3683,0,1,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00397,CUST-035,2578.57,2282.37,379.29,0.7809,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00082,CUST-008,2727.8,2932.79,364.97,-0.5617,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00303,CUST-027,2220.62,2404.91,455.38,-0.4047,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00488,CUST-042,148.66,735.81,561.29,-1.0461,0,1,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00147,CUST-013,2136.69,2087.45,473.9,0.1039,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00202,CUST-018,1939.37,2138.6,376.94,-0.5285,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00290,CUST-025,2095.77,2377.19,638.02,-0.4411,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00193,CUST-017,1271.64,1027.46,760.04,0.3213,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00213,CUST-019,1093.21,1162.2,272.64,-0.253,0,0,0,1,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00214,CUST-019,1175.4,1162.2,272.64,0.0484,0,0,1,2,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00261,CUST-023,1307.23,1991.02,369.34,-1.8514,0,0,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00306,CUST-027,2682.09,2404.91,455.38,0.6087,0,0,0,1,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00237,CUST-021,458.06,1048.3,798.28,-0.7394,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00087,CUST-008,2885.64,2932.79,364.97,-0.1292,0,0,0,1,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00254,CUST-022,2064.15,2389.46,702.77,-0.4629,0,0,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00291,CUST-025,3467.89,2377.19,638.02,1.7095,0,1,0,1,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00476,CUST-042,1168.5,735.81,561.29,0.7709,0,1,0,1,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00003,CUST-001,2322.84,2353.88,271.42,-0.1144,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00178,CUST-016,1851.67,2554.51,663.53,-1.0592,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00190,CUST-017,50.0,1027.46,760.04,-1.2861,0,1,0,1,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00552,CUST-048,3641.39,2815.92,694.09,1.1893,0,1,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00109,CUST-010,2166.86,2153.16,641.15,0.0214,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
TXN-00563,CUST-049,856.29,1703.4,705.26,-1.2011,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00572,CUST-050,703.72,505.39,373.3,0.5313,0,0,0,0,0,SUCCESS,SCN-001,BESCOM Electricity,Bangalore Electricity Supply Company Ltd,0.4828,0,1800,0,1
TXN-00402,CUST-035,2673.33,2282.37,379.29,1.0308,0,0,0,0,0,SUCCESS,SCN-001,Amazon India,Amazon Seller Services Pvt Ltd,0.4286,0,2000,0,1
